age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,workout_template_id,nutrition_template_id,tdee_bmr_ratio,height_bin,weight_bin
52,Female,170.2,81.6,High Activity,15.0,0.0,28.168975187827687,Overweight,Fat Loss,1504.2677999999999,1.81,2722.724718,3,2,1.81,166-180,71-100
60,Male,182.9,99.8,High Activity,6.0,1.0,29.833426052114035,Overweight,Fat Loss,1962.4997000000003,1.81,3552.124457000001,3,2,1.81,181-200,71-100
59,Male,165.1,95.3,High Activity,20.0,45.0,34.962200101914995,Obese,Fat Loss,1822.468,1.81,3298.66708,3,3,1.81,166-180,71-100
44,Female,167.6,56.7,High Activity,15.0,2.0,20.185291721965587,Normal,Fat Loss,1300.6027,1.81,2354.090887,3,1,1.81,166-180,40-70
55,Male,190.5,102.1,High Activity,50.0,0.0,28.1342784907792,Overweight,Fat Loss,2058.1702,1.81,3725.288062,3,2,1.81,181-200,101-150
43,Female,165.1,68.0,High Activity,0.0,4.0,24.946795455721087,Normal,Fat Loss,1401.6788000000001,1.81,2537.0386280000002,3,1,1.81,166-180,40-70
37,Female,157.5,54.4,Moderate Activity,3.0,1.0,21.929957168052407,Normal,Fat Loss,1278.3547999999998,1.55,1981.4499399999997,2,1,1.55,150-165,40-70
44,Female,170.2,63.5,High Activity,20.0,0.0,21.92070985817473,Normal,Fat Loss,1371.5371,1.81,2482.482151,3,1,1.81,166-180,40-70
65,Male,182.9,102.1,High Activity,6.0,0.0,30.5209699390866,Obese,Fat Loss,1964.9278,1.81,3556.519318,3,3,1.81,181-200,101-150
42,Male,182.9,89.8,Moderate Activity,2.0,2.0,26.844104804407216,Overweight,Fat Loss,1930.7157,1.55,2992.609335,2,2,1.55,181-200,71-100
56,Female,162.6,90.7,High Activity,5.0,2.0,34.305693610441644,Obese,Fat Loss,1547.5507,1.81,2801.0667670000003,3,3,1.81,150-165,71-100
47,Male,154.9,108.9,High Activity,25.0,10.0,45.38632767094786,Obese,Fat Loss,2023.8414000000002,1.81,3663.1529340000006,3,3,1.81,150-165,101-150
45,Male,182.9,90.7,High Activity,5.0,3.0,27.113143716700836,Overweight,Fat Loss,1925.7420000000004,1.81,3485.5930200000007,3,2,1.81,181-200,71-100
49,Female,172.7,68.0,High Activity,10.0,0.0,22.799443023018387,Normal,Fat Loss,1399.2436,1.81,2532.630916,3,1,1.81,166-180,40-70
56,Male,182.9,79.4,Low Activity,0.0,0.0,23.73521070679213,Normal,Fat Loss,1711.9089000000001,1.29,2208.362481,1,1,1.29,181-200,71-100
52,Male,154.9,83.9,High Activity,15.0,0.0,34.96706052885699,Obese,Fat Loss,1660.5314000000005,1.81,3005.561834000001,3,3,1.81,150-165,71-100
45,Male,167.6,71.2,High Activity,25.0,15.0,25.347315178200173,Overweight,Fat Loss,1591.0758,1.81,2879.8471980000004,3,2,1.81,166-180,71-100
33,Female,165.1,61.2,High Activity,12.0,6.0,22.45211591014898,Normal,Fat Loss,1382.0991999999999,1.81,2501.5995519999997,3,1,1.8099999999999998,166-180,40-70
36,Male,180.3,99.8,High Activity,10.0,0.0,30.70005035669582,Obese,Fat Loss,2086.2703000000006,1.81,3776.149243000001,3,3,1.81,181-200,71-100
50,Male,188.0,95.3,High Activity,5.0,5.0,26.963558171118155,Overweight,Fat Loss,1983.4581000000003,1.81,3590.0591610000006,3,2,1.81,181-200,71-100
57,Male,167.6,81.6,High Activity,15.0,2.0,29.049732001982218,Overweight,Fat Loss,1662.2806,1.81,3008.727886,3,2,1.81,166-180,71-100
53,Male,154.9,77.1,Moderate Activity,3.0,0.0,32.133019866208265,Obese,Fat Loss,1563.7548000000002,1.55,2423.8199400000003,2,3,1.55,150-165,71-100
21,Male,167.6,68.0,High Activity,2.0,3.0,24.20811000165185,Normal,Fat Loss,1684.4533999999999,1.81,3048.860654,3,1,1.8100000000000003,166-180,40-70
57,Female,167.6,59.0,High Activity,10.0,5.0,21.00409544260969,Normal,Fat Loss,1265.5808,1.81,2290.701248,3,1,1.81,166-180,40-70
53,Female,165.1,97.5,High Activity,8.0,5.0,35.76930230783538,Obese,Fat Loss,1631.1653,1.81,2952.409193,3,3,1.81,166-180,71-100
52,Female,160.0,72.6,Moderate Activity,3.0,0.0,28.359374999999996,Overweight,Fat Loss,1389.4451999999999,1.55,2153.6400599999997,2,2,1.5499999999999998,150-165,71-100
63,Male,188.0,90.7,High Activity,50.0,5.0,25.662064282480763,Overweight,Fat Loss,1848.0309000000002,1.81,3344.9359290000007,3,2,1.8100000000000003,181-200,71-100
56,Male,172.7,86.2,High Activity,8.0,1.0,28.901646890943898,Overweight,Fat Loss,1754.0586999999998,1.81,3174.846247,3,2,1.81,166-180,71-100
52,Female,160.0,77.1,High Activity,5.0,0.0,30.117187499999996,Obese,Fat Loss,1431.0566999999999,1.81,2590.212627,3,3,1.81,150-165,71-100
63,Female,157.5,61.2,High Activity,30.0,10.0,24.67120181405896,Normal,Fat Loss,1228.6544000000001,1.81,2223.864464,3,1,1.81,150-165,40-70
42,Female,170.2,62.6,Moderate Activity,4.0,0.0,21.6100226318384,Normal,Fat Loss,1371.8748,1.55,2126.40594,2,1,1.55,166-180,40-70
32,Female,160.0,51.7,High Activity,0.0,3.0,20.1953125,Normal,Fat Loss,1282.7829000000002,1.81,2321.837049,3,1,1.81,150-165,40-70
31,Male,182.9,86.2,High Activity,20.0,0.0,25.767949155232767,Overweight,Fat Loss,1944.9335,1.81,3520.329635,3,2,1.8099999999999998,181-200,71-100
44,Male,180.3,99.3,High Activity,5.0,0.0,30.546242489177303,Obese,Fat Loss,2034.1558,1.81,3681.821998,3,3,1.81,181-200,71-100
63,Female,167.6,63.5,High Activity,3.0,10.0,22.60610272213077,Normal,Fat Loss,1281.2123,1.81,2318.994263,3,1,1.81,166-180,40-70
60,Male,182.9,79.4,High Activity,8.0,6.0,23.73521070679213,Normal,Fat Loss,1689.2009000000003,1.81,3057.4536290000005,3,1,1.81,181-200,71-100
51,Female,167.6,68.0,High Activity,10.0,10.0,24.20811000165185,Normal,Fat Loss,1374.7838000000002,1.81,2488.3586780000005,3,1,1.8100000000000003,166-180,40-70
42,Female,172.7,63.5,High Activity,20.0,1.0,21.290656352377464,Normal,Fat Loss,1387.9420999999998,1.81,2512.1752009999996,3,1,1.81,166-180,40-70
46,Female,172.7,100.7,High Activity,5.0,0.0,33.76329282967576,Obese,Fat Loss,1714.6105,1.81,3103.445005,3,3,1.81,166-180,101-150
58,Male,193.0,83.9,High Activity,5.0,10.0,22.52409460656662,Normal,Fat Loss,1809.3113000000003,1.81,3274.8534530000006,3,1,1.81,181-200,71-100
24,Female,175.3,71.2,High Activity,20.0,1.0,23.169473307757965,Normal,Fat Loss,1545.1387999999997,1.81,2796.7012279999994,3,1,1.81,166-180,71-100
21,Female,157.5,47.6,High Activity,20.0,2.0,19.188712522045854,Normal,Fat Loss,1284.7551999999998,1.81,2325.406912,3,1,1.8100000000000003,150-165,40-70
58,Female,167.6,81.6,High Activity,14.0,1.0,29.049732001982218,Overweight,Fat Loss,1470.2329999999997,1.81,2661.1217299999994,3,2,1.8099999999999998,166-180,71-100
31,Female,160.0,63.5,High Activity,3.0,3.0,24.8046875,Normal,Fat Loss,1396.2275,1.81,2527.171775,3,1,1.8099999999999998,150-165,40-70
44,Female,167.6,77.1,High Activity,7.0,0.0,27.44772472246114,Overweight,Fat Loss,1489.2414999999999,1.81,2695.527115,3,2,1.81,166-180,71-100
25,Male,182.9,99.8,High Activity,15.0,4.0,29.833426052114035,Overweight,Fat Loss,2161.1947,1.81,3911.762407,3,2,1.81,181-200,71-100
25,Female,170.2,86.2,High Activity,6.0,0.0,29.756932122435625,Overweight,Fat Loss,1663.714,1.81,3011.32234,3,2,1.81,166-180,71-100
59,Male,182.9,113.4,High Activity,6.0,0.0,33.89890294899531,Obese,Fat Loss,2150.3759,1.81,3892.180379,3,3,1.81,181-200,101-150
61,Male,180.3,86.2,High Activity,6.0,0.0,26.516476360192183,Overweight,Fat Loss,1762.1461000000004,1.81,3189.484441000001,3,2,1.81,181-200,71-100
64,Female,162.6,65.8,Moderate Activity,3.0,0.0,24.887702751566263,Normal,Fat Loss,1282.6603999999998,1.55,1988.1236199999996,2,1,1.55,150-165,40-70
47,Male,172.7,72.6,High Activity,35.0,2.0,24.34175828634022,Normal,Fat Loss,1622.9524999999999,1.81,2937.5440249999997,3,1,1.81,166-180,71-100
64,Male,154.9,72.6,High Activity,35.0,5.0,30.257551780631907,Obese,Fat Loss,1441.0212999999999,1.81,2608.248553,3,3,1.81,150-165,71-100
60,Female,160.0,72.6,High Activity,21.0,7.0,28.359374999999996,Overweight,Fat Loss,1354.8052,1.81,2452.197412,3,2,1.81,150-165,71-100
46,Female,162.6,61.2,High Activity,40.0,0.0,23.147832954344302,Normal,Fat Loss,1318.0642,1.81,2385.696202,3,1,1.81,150-165,40-70
43,Male,154.9,77.1,High Activity,48.0,48.0,32.133019866208265,Obese,Fat Loss,1620.5248000000001,1.81,2933.1498880000004,3,3,1.81,150-165,71-100
50,Male,182.9,90.7,High Activity,14.0,2.0,27.113143716700836,Overweight,Fat Loss,1897.3570000000004,1.81,3434.216170000001,3,2,1.81,181-200,71-100
61,Female,172.7,68.0,High Activity,20.0,0.0,22.799443023018387,Normal,Fat Loss,1347.2836000000002,1.81,2438.5833160000007,3,1,1.8100000000000003,166-180,40-70
32,Female,162.6,54.4,High Activity,7.0,0.0,20.575851514972715,Normal,Fat Loss,1315.8046,1.81,2381.606326,3,1,1.81,150-165,40-70
43,Male,195.6,104.3,High Activity,2.0,10.0,27.261302855039915,Overweight,Fat Loss,2180.2425000000003,1.81,3946.2389250000006,3,2,1.81,181-200,101-150
51,Female,162.6,63.5,High Activity,0.0,7.0,24.017767852955284,Normal,Fat Loss,1317.6823,1.81,2385.004963,3,1,1.81,150-165,40-70
61,Female,165.1,63.5,High Activity,8.0,0.0,23.29590457997484,Normal,Fat Loss,1282.1272999999997,1.81,2320.6504129999994,3,1,1.81,166-180,40-70
63,Female,162.6,68.0,High Activity,30.0,0.0,25.719814393715897,Overweight,Fat Loss,1307.3338,1.81,2366.274178,3,2,1.8099999999999998,150-165,40-70
62,Female,160.0,65.8,Low Activity,1.0,0.0,25.703124999999996,Overweight,Fat Loss,1283.2655999999997,1.29,1655.4126239999996,1,2,1.29,150-165,40-70
65,Female,167.6,113.4,High Activity,10.0,0.0,40.37058344393117,Obese,Fat Loss,1733.9776,1.81,3138.499456,3,3,1.81,166-180,101-150
64,Male,170.2,68.0,High Activity,5.0,0.0,23.474145989856407,Normal,Fat Loss,1452.8198,1.81,2629.603838,3,1,1.81,166-180,40-70
36,Female,160.0,69.4,High Activity,20.0,10.0,27.109375,Overweight,Fat Loss,1429.1347999999998,1.81,2586.733988,3,2,1.8100000000000003,150-165,40-70
57,Female,170.2,59.0,High Activity,10.0,2.0,20.36727372649306,Normal,Fat Loss,1273.6356,1.81,2305.280436,3,1,1.8099999999999998,166-180,40-70
63,Male,172.7,68.0,High Activity,4.0,10.0,22.799443023018387,Normal,Fat Loss,1470.4942999999998,1.81,2661.594683,3,1,1.81,166-180,40-70
63,Female,152.4,49.9,High Activity,40.0,0.0,21.484765191752604,Normal,Fat Loss,1108.3635,1.81,2006.137935,3,1,1.81,150-165,40-70
48,Female,165.1,83.9,High Activity,14.0,0.0,30.77994321669117,Obese,Fat Loss,1527.0561,1.81,2763.971541,3,3,1.8099999999999998,166-180,71-100
38,Female,157.5,63.5,High Activity,20.0,4.0,25.59838750314941,Overweight,Fat Loss,1358.1725,1.81,2458.2922249999997,3,2,1.8099999999999998,150-165,40-70
43,Male,182.9,97.5,High Activity,40.0,50.0,29.14588216514147,Overweight,Fat Loss,2028.1956,1.81,3671.034036,3,2,1.81,181-200,71-100
46,Male,175.3,72.6,High Activity,15.0,2.0,23.62505283909028,Normal,Fat Loss,1641.1069,1.81,2970.4034890000003,3,1,1.8100000000000003,166-180,71-100
19,Female,180.3,72.6,Low Activity,2.0,0.0,22.33290236368854,Normal,Fat Loss,1595.2246,1.29,2057.839734,1,1,1.29,181-200,71-100
60,Male,182.9,90.7,High Activity,0.0,6.0,27.113143716700836,Overweight,Fat Loss,1840.5870000000004,1.81,3331.462470000001,3,2,1.81,181-200,71-100
45,Male,162.6,59.0,High Activity,10.0,9.0,22.315721312194675,Normal,Fat Loss,1403.6374,1.81,2540.5836940000004,3,1,1.8100000000000003,150-165,40-70
53,Female,154.9,72.6,High Activity,35.0,0.0,30.257551780631907,Obese,Fat Loss,1369.3154,1.81,2478.460874,3,3,1.81,150-165,71-100
52,Male,175.3,72.6,High Activity,8.0,4.0,23.62505283909028,Normal,Fat Loss,1607.0449,1.81,2908.7512690000003,3,1,1.81,166-180,71-100
57,Female,154.9,68.0,High Activity,6.0,0.0,28.340406626487187,Overweight,Fat Loss,1309.4592000000002,1.81,2370.1211520000006,3,2,1.81,150-165,40-70
64,Male,188.0,90.7,High Activity,10.0,0.0,25.662064282480763,Overweight,Fat Loss,1842.3539,1.81,3334.6605590000004,3,2,1.81,181-200,71-100
56,Male,154.9,68.0,High Activity,20.0,0.0,28.340406626487187,Overweight,Fat Loss,1424.8111000000001,1.81,2578.9080910000002,3,2,1.81,150-165,40-70
33,Female,162.6,61.2,Moderate Activity,3.0,0.0,23.147832954344302,Normal,Fat Loss,1374.3542,1.55,2130.24901,2,1,1.55,150-165,40-70
45,Female,162.6,81.6,High Activity,25.0,5.0,30.863777272459075,Obese,Fat Loss,1511.033,1.81,2734.96973,3,3,1.81,150-165,71-100
61,Male,175.3,108.9,High Activity,5.0,0.0,35.437579258635424,Obese,Fat Loss,2042.2630000000004,1.81,3696.4960300000007,3,3,1.81,166-180,101-150
51,Female,170.2,90.7,High Activity,3.0,4.0,31.310368254117297,Obese,Fat Loss,1592.7455,1.81,2882.8693550000003,3,3,1.8100000000000003,166-180,71-100
64,Male,170.2,81.6,High Activity,2.0,3.0,28.168975187827687,Overweight,Fat Loss,1635.019,1.81,2959.38439,3,2,1.81,166-180,71-100
44,Male,188.0,81.6,Low Activity,1.0,0.0,23.087369850611136,Normal,Fat Loss,1833.9812000000002,1.29,2365.8357480000004,1,1,1.29,181-200,71-100
60,Female,167.6,54.4,High Activity,12.0,2.0,19.36648800132148,Normal,Fat Loss,1210.0546,1.81,2190.198826,3,1,1.81,166-180,40-70
19,Male,185.4,81.6,Low Activity,2.0,0.0,23.739452526331583,Normal,Fat Loss,1963.4288,1.29,2532.823152,1,1,1.29,181-200,71-100
24,Female,154.9,86.2,Low Activity,1.0,0.0,35.92563310592935,Obese,Fat Loss,1620.6446,1.29,2090.631534,1,3,1.29,150-165,71-100
39,Male,180.3,90.7,High Activity,0.0,10.0,27.900747167858825,Overweight,Fat Loss,1947.3266,1.81,3524.6611460000004,3,2,1.81,181-200,71-100
38,Male,180.3,72.6,High Activity,40.0,15.0,22.33290236368854,Normal,Fat Loss,1710.5178999999998,1.81,3096.037399,3,1,1.81,181-200,71-100
34,Male,154.9,88.5,High Activity,18.0,1.0,36.88420568300171,Obese,Fat Loss,1824.3436000000002,1.81,3302.0619160000006,3,3,1.81,150-165,71-100
40,Female,154.9,72.6,High Activity,14.0,3.0,30.257551780631907,Obese,Fat Loss,1425.6054,1.81,2580.345774,3,3,1.81,150-165,71-100
38,Female,170.2,81.6,High Activity,10.0,0.0,28.168975187827687,Overweight,Fat Loss,1564.8878,1.81,2832.446918,3,2,1.81,166-180,71-100
19,Female,170.2,63.5,High Activity,10.0,0.0,21.92070985817473,Normal,Fat Loss,1479.7871,1.81,2678.414651,3,1,1.81,166-180,40-70
48,Male,172.7,86.2,High Activity,10.0,0.0,28.901646890943898,Overweight,Fat Loss,1799.4746999999998,1.81,3257.0492069999996,3,2,1.81,166-180,71-100
50,Male,154.9,99.8,High Activity,6.0,0.0,41.59371443122679,Obese,Fat Loss,1884.8977000000004,1.81,3411.6648370000007,3,3,1.81,150-165,71-100
51,Male,175.3,102.1,High Activity,16.0,40.0,33.224764392164154,Obese,Fat Loss,2007.9334,1.81,3634.359454,3,3,1.81,166-180,101-150
51,Male,180.3,95.3,High Activity,5.0,4.0,29.315779549029173,Overweight,Fat Loss,1940.8288000000002,1.81,3512.9001280000007,3,2,1.81,181-200,71-100
64,Male,193.0,111.1,High Activity,10.0,2.0,29.82630406185401,Overweight,Fat Loss,2139.6477,1.81,3872.762337,3,2,1.81,181-200,101-150
62,Male,182.9,88.0,High Activity,12.0,0.0,26.306026979819997,Overweight,Fat Loss,1793.0611000000001,1.81,3245.4405910000005,3,2,1.81,181-200,71-100
50,Female,162.6,59.0,High Activity,20.0,0.0,22.315721312194675,Normal,Fat Loss,1280.4008,1.81,2317.525448,3,1,1.81,150-165,40-70
54,Female,160.0,65.8,High Activity,6.0,0.0,25.703124999999996,Overweight,Fat Loss,1317.9055999999998,1.81,2385.4091359999998,3,2,1.81,150-165,40-70
24,Female,167.6,68.0,High Activity,10.0,4.0,24.20811000165185,Normal,Fat Loss,1491.6938,1.81,2699.9657780000002,3,1,1.81,166-180,40-70
48,Female,170.2,77.1,High Activity,8.0,0.0,26.61553905614601,Overweight,Fat Loss,1479.9763,1.81,2678.7571030000004,3,2,1.8100000000000003,166-180,71-100
33,Male,180.3,88.5,High Activity,10.0,14.0,27.223992550777357,Overweight,Fat Loss,1951.9152000000004,1.81,3532.966512000001,3,2,1.81,181-200,71-100
44,Female,157.5,53.1,High Activity,50.0,3.0,21.405895691609977,Normal,Fat Loss,1236.0237,1.81,2237.202897,3,1,1.81,150-165,40-70
50,Male,170.2,83.5,High Activity,10.0,0.0,28.82487044342662,Overweight,Fat Loss,1739.9513000000002,1.81,3149.3118530000006,3,2,1.8100000000000003,166-180,71-100
53,Female,170.2,56.7,High Activity,10.0,0.0,19.57329525918909,Normal,Fat Loss,1269.6874999999998,1.81,2298.1343749999996,3,1,1.81,166-180,40-70
46,Male,180.3,82.6,High Activity,21.0,5.0,25.409059714058863,Overweight,Fat Loss,1799.0719000000001,1.81,3256.3201390000004,3,2,1.81,181-200,71-100
31,Female,165.1,59.0,High Activity,10.0,3.0,21.645013704228592,Normal,Fat Loss,1370.4157999999998,1.81,2480.452598,3,1,1.8100000000000003,166-180,40-70
33,Female,162.6,54.4,Low Activity,0.0,0.0,20.575851514972715,Normal,Fat Loss,1311.4745999999998,1.29,1691.8022339999998,1,1,1.29,150-165,40-70
58,Female,172.7,111.1,High Activity,20.0,0.0,37.25026646849034,Obese,Fat Loss,1758.8192999999999,1.81,3183.462933,3,3,1.81,166-180,101-150
56,Female,165.1,68.0,High Activity,7.0,0.0,24.946795455721087,Normal,Fat Loss,1345.3888000000002,1.81,2435.1537280000002,3,1,1.8099999999999998,166-180,40-70
44,Female,160.0,56.7,High Activity,7.0,5.0,22.1484375,Normal,Fat Loss,1277.0578999999998,1.81,2311.4747989999996,3,1,1.81,150-165,40-70
63,Female,152.4,68.0,High Activity,30.0,12.0,29.27783633345044,Overweight,Fat Loss,1275.7342,1.81,2309.078902,3,2,1.81,150-165,40-70
51,Male,182.9,106.6,High Activity,50.0,4.0,31.86616450055467,Obese,Fat Loss,2104.6922999999997,1.81,3809.4930629999994,3,3,1.81,181-200,101-150
52,Male,185.4,86.2,High Activity,10.0,1.0,25.07770597757087,Overweight,Fat Loss,1837.7140000000002,1.81,3326.26234,3,2,1.81,181-200,71-100
45,Male,154.9,83.9,High Activity,15.0,0.0,34.96706052885699,Obese,Fat Loss,1700.2704000000006,1.81,3077.4894240000012,3,3,1.81,150-165,71-100
57,Female,162.6,50.8,High Activity,8.0,0.0,19.214214282364228,Normal,Fat Loss,1174.2654,1.81,2125.4203740000003,3,1,1.8100000000000003,150-165,40-70
40,Female,162.6,52.2,High Activity,5.0,5.0,19.743739872823085,Normal,Fat Loss,1260.8211999999999,1.81,2282.0863719999998,3,1,1.81,150-165,40-70
23,Male,182.9,79.4,High Activity,15.0,10.0,23.73521070679213,Normal,Fat Loss,1899.2499000000003,1.81,3437.6423190000005,3,1,1.81,181-200,71-100
31,Male,154.9,72.6,Low Activity,2.0,0.0,30.257551780631907,Obese,Fat Loss,1628.3622999999998,1.29,2100.5873669999996,1,3,1.29,150-165,71-100
18,Male,170.2,63.5,Low Activity,0.0,0.0,21.92070985817473,Normal,Fat Loss,1653.6753,1.29,2133.241137,1,1,1.2899999999999998,166-180,40-70
65,Male,175.3,97.5,High Activity,20.0,0.0,31.72786021778654,Obese,Fat Loss,1866.8292000000001,1.81,3378.960852,3,3,1.81,166-180,71-100
44,Female,165.1,61.2,High Activity,5.0,4.0,22.45211591014898,Normal,Fat Loss,1334.4692,1.81,2415.389252,3,1,1.81,166-180,40-70
51,Female,152.4,54.4,High Activity,10.0,0.0,23.422269066760357,Normal,Fat Loss,1201.935,1.81,2175.5023499999998,3,1,1.8099999999999998,150-165,40-70
37,Male,175.3,68.0,High Activity,0.0,12.0,22.12814866471266,Normal,Fat Loss,1630.5737000000001,1.81,2951.3383970000004,3,1,1.81,166-180,40-70
61,Female,170.2,56.7,High Activity,7.0,5.0,19.57329525918909,Normal,Fat Loss,1235.0474999999997,1.81,2235.4359749999994,3,1,1.81,166-180,40-70
46,Male,182.9,86.2,High Activity,40.0,5.0,25.767949155232767,Overweight,Fat Loss,1859.7785000000001,1.81,3366.199085,3,2,1.81,181-200,71-100
18,Male,154.9,70.3,Low Activity,2.0,0.0,29.298979203559547,Overweight,Fat Loss,1671.3502,1.29,2156.0417580000003,1,2,1.29,150-165,71-100
46,Male,154.9,90.7,High Activity,10.0,2.0,37.80110119150571,Obese,Fat Loss,1785.693,1.81,3232.10433,3,3,1.81,150-165,71-100
47,Female,162.6,54.0,High Activity,2.0,3.0,20.424558489127328,Normal,Fat Loss,1247.1558,1.81,2257.351998,3,1,1.81,150-165,40-70
47,Male,165.1,80.7,Moderate Activity,4.0,1.0,29.605976371716057,Overweight,Fat Loss,1694.9958000000001,1.55,2627.2434900000003,2,2,1.55,166-180,71-100
50,Male,165.1,61.2,High Activity,5.0,1.0,22.45211591014898,Normal,Fat Loss,1416.7233,1.81,2564.269173,3,1,1.81,166-180,40-70
43,Male,154.9,81.6,High Activity,20.0,2.0,34.00848795178462,Obese,Fat Loss,1680.8113000000003,1.81,3042.2684530000006,3,3,1.81,150-165,71-100
63,Male,182.9,97.5,High Activity,6.0,0.0,29.14588216514147,Overweight,Fat Loss,1914.6556,1.81,3465.526636,3,2,1.81,181-200,71-100
45,Male,154.9,78.5,High Activity,10.0,4.0,32.71649882616536,Obese,Fat Loss,1627.9266000000005,1.81,2946.547146000001,3,3,1.81,150-165,71-100
45,Female,165.1,61.2,High Activity,10.0,0.0,22.45211591014898,Normal,Fat Loss,1330.1392,1.81,2407.5519520000003,3,1,1.81,166-180,40-70
48,Male,154.9,81.6,High Activity,7.0,30.0,34.00848795178462,Obese,Fat Loss,1652.4263,1.81,2990.891603,3,3,1.8099999999999998,150-165,71-100
50,Female,165.1,99.8,Moderate Activity,4.0,0.0,36.61309097766125,Obese,Fat Loss,1665.4234000000001,1.55,2581.4062700000004,2,3,1.55,166-180,71-100
52,Male,154.9,81.6,High Activity,30.0,0.0,34.00848795178462,Obese,Fat Loss,1629.7183000000002,1.81,2949.7901230000007,3,3,1.81,150-165,71-100
64,Male,172.7,97.5,High Activity,5.0,10.0,32.69037786388666,Obese,Fat Loss,1860.0288,1.81,3366.652128,3,3,1.81,166-180,71-100
52,Male,154.9,105.2,High Activity,14.0,0.0,43.84427613391841,Obese,Fat Loss,1945.8875000000005,1.81,3522.056375000001,3,3,1.81,150-165,101-150
58,Male,154.9,86.2,High Activity,10.0,5.0,35.92563310592935,Obese,Fat Loss,1657.2825000000003,1.81,2999.6813250000005,3,3,1.81,150-165,71-100
59,Male,188.0,129.7,Moderate Activity,3.0,0.0,36.69646899049344,Obese,Fat Loss,2393.2219000000005,1.55,3709.4939450000006,2,3,1.55,181-200,101-150
31,Female,172.7,122.5,High Activity,14.0,0.0,41.072526034114006,Obese,Fat Loss,1981.1451000000002,1.81,3585.8726310000006,3,3,1.81,166-180,101-150
54,Female,170.2,81.6,High Activity,20.0,4.0,28.168975187827687,Overweight,Fat Loss,1495.6078,1.81,2707.050118,3,2,1.81,166-180,71-100
29,Female,165.1,68.0,High Activity,3.0,10.0,24.946795455721087,Normal,Fat Loss,1462.2988000000003,1.81,2646.7608280000004,3,1,1.81,166-180,40-70
54,Female,154.9,59.0,Moderate Activity,4.0,2.0,24.58947045533447,Normal,Fat Loss,1239.2262,1.55,1920.8006100000002,2,1,1.55,150-165,40-70
44,Male,175.3,65.8,High Activity,5.0,0.0,21.412237972619018,Normal,Fat Loss,1561.3613,1.81,2826.0639530000003,3,1,1.8100000000000003,166-180,40-70
37,Male,185.4,83.9,High Activity,4.0,5.0,24.40857925195123,Normal,Fat Loss,1892.0559000000003,1.81,3424.6211790000007,3,1,1.81,181-200,71-100
