age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,gender_encoded,workout_template_id,nutrition_template_id
34,Male,167.6,72.6,Moderate Activity,3.0,0.0,25.84571744294006,Overweight,Fat Loss,1672.2785999999999,1.55,2592.03183,0,2.0,2.0
29,Female,154.9,54.4,High Activity,0.0,30.0,22.672325301189748,Normal,Fat Loss,1304.94,1.81,2361.9414,1,3.0,1.0
45,Female,154.9,104.3,Low Activity,0.0,1.0,43.469182516803144,Obese,Fat Loss,1697.0853000000002,1.29,2189.2400370000005,1,1.0,3.0
47,Male,172.7,90.7,High Activity,0.0,5.0,30.41043356158482,Obese,Fat Loss,1865.4382,1.81,3376.443142,0,3.0,3.0
38,Male,188.0,104.3,High Activity,55.0,2.0,29.50995925758262,Overweight,Fat Loss,2172.1551,1.81,3931.600731,0,3.0,2.0
42,Female,165.1,83.9,High Activity,15.0,0.0,30.77994321669117,Obese,Fat Loss,1553.0360999999998,1.81,2810.995341,1,3.0,3.0
56,Male,172.7,96.2,High Activity,5.0,0.0,32.25450615903484,Obese,Fat Loss,1888.0287,1.81,3417.331947,0,3.0,3.0
47,Female,167.6,68.0,Low Activity,2.0,0.0,24.20811000165185,Normal,Fat Loss,1392.1038,1.29,1795.813902,1,1.0,1.0
19,Female,175.3,68.0,High Activity,5.0,2.0,22.12814866471266,Normal,Fat Loss,1537.1984000000002,1.81,2782.3291040000004,1,3.0,1.0
65,Female,160.0,53.5,High Activity,6.0,10.0,20.898437499999996,Normal,Fat Loss,1156.5375,1.81,2093.332875,1,3.0,1.0
45,Male,172.7,113.4,High Activity,10.0,2.0,38.02142410015126,Obese,Fat Loss,2180.9040999999997,1.81,3947.4364209999994,0,3.0,3.0
52,Female,170.2,61.2,High Activity,10.0,5.0,21.126731390870766,Normal,Fat Loss,1315.6290000000001,1.81,2381.2884900000004,1,3.0,1.0
63,Female,162.6,63.5,High Activity,5.0,0.0,24.017767852955284,Normal,Fat Loss,1265.7223,1.81,2290.957363,1,3.0,1.0
44,Male,154.9,90.7,High Activity,40.0,0.0,37.80110119150571,Obese,Fat Loss,1797.047,1.81,3252.6550700000003,0,3.0,3.0
26,Female,172.7,68.0,High Activity,40.0,5.0,22.799443023018387,Normal,Fat Loss,1498.8336000000002,1.81,2712.8888160000006,1,3.0,1.0
60,Male,182.9,104.3,High Activity,40.0,0.0,31.1786206135821,Obese,Fat Loss,2022.7862000000005,1.81,3661.243022000001,0,3.0,3.0
38,Male,182.9,81.6,High Activity,14.0,0.0,24.392861381287627,Normal,Fat Loss,1843.5683,1.81,3336.858623,0,3.0,1.0
64,Male,154.9,77.1,High Activity,20.0,0.0,32.133019866208265,Obese,Fat Loss,1501.3078,1.81,2717.367118,0,3.0,3.0
60,Female,157.5,45.4,High Activity,30.0,0.0,18.30183925422021,Underweight,Fat Loss,1095.5418,1.81,1982.930658,1,3.0,
33,Male,154.9,88.5,High Activity,20.0,0.0,36.88420568300171,Obese,Fat Loss,1830.0206000000003,1.81,3312.3372860000004,0,3.0,3.0
57,Male,185.4,88.0,High Activity,24.0,0.0,25.601370371534067,Overweight,Fat Loss,1833.4436,1.81,3318.532916,0,3.0,2.0
59,Male,172.7,93.0,High Activity,10.0,0.0,31.181591193245737,Obese,Fat Loss,1828.1273000000003,1.81,3308.9104130000005,0,3.0,3.0
56,Female,167.6,54.4,High Activity,30.0,20.0,19.36648800132148,Normal,Fat Loss,1227.3745999999999,1.81,2221.548026,1,3.0,1.0
20,Female,165.1,61.2,High Activity,10.0,0.0,22.45211591014898,Normal,Fat Loss,1438.3892,1.81,2603.484452,1,3.0,1.0
56,Female,170.2,68.0,High Activity,20.0,0.0,23.474145989856407,Normal,Fat Loss,1361.1886,1.81,2463.751366,1,3.0,1.0
60,Male,182.9,73.5,High Activity,14.0,14.0,21.97151117064511,Normal,Fat Loss,1610.1586000000002,1.81,2914.3870660000002,0,3.0,1.0
39,Male,160.0,74.8,Moderate Activity,4.0,0.0,29.218749999999993,Overweight,Fat Loss,1636.8945999999999,1.55,2537.1866299999997,0,2.0,2.0
50,Male,190.5,83.9,High Activity,40.0,10.0,23.119157349425812,Normal,Fat Loss,1842.7298000000005,1.81,3335.340938000001,0,3.0,1.0
46,Female,167.6,74.8,High Activity,5.0,0.0,26.628921001817034,Overweight,Fat Loss,1459.3133999999998,1.81,2641.3572539999996,1,3.0,2.0
47,Female,160.0,90.7,High Activity,40.0,10.0,35.42968749999999,Obese,Fat Loss,1578.4659,1.81,2857.023279,1,3.0,3.0
18,Female,160.0,45.8,High Activity,50.0,10.0,17.890624999999996,Underweight,Fat Loss,1288.8455999999999,1.81,2332.810536,1,3.0,
57,Male,175.3,83.9,High Activity,40.0,10.0,27.302230484844006,Overweight,Fat Loss,1730.0460000000003,1.81,3131.3832600000005,0,3.0,2.0
46,Male,154.9,88.5,High Activity,10.0,2.0,36.88420568300171,Obese,Fat Loss,1756.2196000000001,1.81,3178.757476,0,3.0,3.0
62,Male,154.9,84.8,High Activity,14.0,1.0,35.34215414597226,Obese,Fat Loss,1615.8187,1.81,2924.631847,0,3.0,3.0
61,Female,160.0,61.2,High Activity,20.0,1.0,23.906249999999996,Normal,Fat Loss,1245.0594,1.81,2253.557514,1,3.0,1.0
33,Female,162.6,61.2,Moderate Activity,3.0,0.0,23.147832954344306,Normal,Fat Loss,1374.3542,1.55,2130.24901,1,2.0,1.0
33,Male,154.9,95.3,Moderate Activity,3.0,0.0,39.71824634565043,Obese,Fat Loss,1921.1202000000003,1.55,2977.7363100000007,0,2.0,3.0
38,Female,175.3,63.5,High Activity,5.0,1.0,20.663785885430208,Normal,Fat Loss,1413.3168999999998,1.81,2558.103589,1,3.0,1.0
38,Male,180.3,81.6,Moderate Activity,3.0,2.0,25.10144397902183,Overweight,Fat Loss,1831.0909000000001,1.55,2838.190895,0,2.0,2.0
52,Female,172.7,79.4,High Activity,5.0,1.0,26.621702588642062,Overweight,Fat Loss,1491.6694,1.81,2699.921614,1,3.0,2.0
65,Male,185.4,81.6,High Activity,25.0,0.0,23.739452526331586,Normal,Fat Loss,1702.2867999999999,1.81,3081.139108,0,3.0,1.0
64,Female,172.7,70.3,High Activity,30.0,0.0,23.570600654679303,Normal,Fat Loss,1355.5616999999997,1.81,2453.566677,1,3.0,1.0
29,Male,182.9,86.2,High Activity,10.0,0.0,25.767949155232767,Overweight,Fat Loss,1956.2875000000001,1.81,3540.880375,0,3.0,2.0
31,Female,165.1,59.0,High Activity,10.0,3.0,21.645013704228592,Normal,Fat Loss,1370.4157999999998,1.81,2480.452598,1,3.0,1.0
38,Female,157.5,65.8,Low Activity,0.0,0.0,26.52557319223986,Overweight,Fat Loss,1379.4406,1.29,1779.478374,1,1.0,2.0
35,Female,162.6,72.6,High Activity,15.0,2.0,27.459684190937853,Overweight,Fat Loss,1471.11,1.81,2662.7091,1,3.0,2.0
29,Female,162.6,72.6,High Activity,20.0,2.0,27.459684190937853,Overweight,Fat Loss,1497.09,1.81,2709.7329,1,3.0,2.0
27,Male,180.3,79.4,High Activity,20.0,4.0,24.424689361940363,Normal,Fat Loss,1864.0645000000002,1.81,3373.9567450000004,0,3.0,1.0
27,Female,175.3,63.5,High Activity,20.0,5.0,20.663785885430208,Normal,Fat Loss,1460.9468999999997,1.81,2644.3138889999996,1,3.0,1.0
50,Female,167.6,58.1,High Activity,7.0,2.0,20.683693986705478,Normal,Fat Loss,1287.5685,1.81,2330.498985,1,3.0,1.0
54,Male,185.4,90.7,High Activity,5.0,4.0,26.386866962478862,Overweight,Fat Loss,1886.6465000000003,1.81,3414.8301650000008,0,3.0,2.0
64,Female,154.9,52.2,High Activity,7.0,0.0,21.755429792685753,Normal,Fat Loss,1133.0466000000001,1.81,2050.814346,1,3.0,1.0
60,Female,165.1,63.5,High Activity,15.0,0.0,23.295904579974838,Normal,Fat Loss,1286.4572999999998,1.81,2328.4877129999995,1,3.0,1.0
53,Male,182.9,83.9,Low Activity,1.0,0.0,25.080405268260197,Overweight,Fat Loss,1789.2264000000005,1.29,2308.1020560000006,0,1.0,2.0
46,Female,167.6,90.7,Moderate Activity,4.0,2.0,32.289346722791514,Obese,Fat Loss,1606.3407,1.55,2489.828085,1,2.0,3.0
56,Female,157.5,81.6,High Activity,10.0,0.0,32.89493575207861,Obese,Fat Loss,1447.6031999999998,1.81,2620.161792,1,3.0,3.0
54,Male,170.2,77.1,High Activity,20.0,6.0,26.615539056146012,Overweight,Fat Loss,1631.5025,1.81,2953.019525,0,3.0,2.0
55,Female,170.2,61.2,High Activity,20.0,0.0,21.126731390870766,Normal,Fat Loss,1302.6390000000001,1.81,2357.7765900000004,1,3.0,1.0
58,Female,157.5,54.4,Low Activity,0.0,0.0,21.929957168052407,Normal,Fat Loss,1187.4247999999998,1.29,1531.7779919999998,1,1.0,1.0
51,Male,180.3,83.9,High Activity,2.0,4.0,25.80896016960701,Overweight,Fat Loss,1788.103,1.81,3236.4664300000004,0,3.0,2.0
55,Male,154.9,99.8,Moderate Activity,4.0,0.0,41.593714431226786,Obese,Fat Loss,1856.5127000000005,1.55,2877.594685000001,0,2.0,3.0
54,Female,172.7,63.5,High Activity,6.0,4.0,21.290656352377464,Normal,Fat Loss,1335.9821,1.81,2418.127601,1,3.0,1.0
45,Male,182.9,83.9,High Activity,10.0,3.0,25.080405268260197,Overweight,Fat Loss,1834.6424000000004,1.81,3320.7027440000006,0,3.0,2.0
37,Male,182.9,136.1,Moderate Activity,3.0,0.0,40.68466218128978,Obese,Fat Loss,2579.3818,1.55,3998.04179,0,2.0,3.0
39,Female,172.7,63.5,Moderate Activity,3.0,0.0,21.290656352377464,Normal,Fat Loss,1400.9321,1.55,2171.444755,1,2.0,1.0
39,Male,182.9,83.9,High Activity,15.0,0.0,25.080405268260197,Overweight,Fat Loss,1868.7044000000003,1.81,3382.3549640000006,0,3.0,2.0
50,Male,188.0,83.5,High Activity,10.0,0.0,23.62494341330919,Normal,Fat Loss,1825.3735000000001,1.81,3303.9260350000004,0,3.0,1.0
49,Female,165.1,60.3,High Activity,10.0,0.0,22.12193773499973,Normal,Fat Loss,1304.4968999999996,1.81,2361.1393889999995,1,3.0,1.0
20,Male,188.0,72.6,High Activity,15.0,3.0,20.540968764146672,Normal,Fat Loss,1849.6562,1.81,3347.8777219999997,0,3.0,1.0
45,Male,154.9,78.5,High Activity,10.0,4.0,32.716498826165356,Obese,Fat Loss,1627.9266000000005,1.81,2946.547146000001,0,3.0,3.0
48,Female,160.0,56.7,High Activity,10.0,3.0,22.148437499999996,Normal,Fat Loss,1259.7378999999999,1.81,2280.125599,1,3.0,1.0
62,Male,182.9,98.4,High Activity,12.0,0.0,29.414921077435082,Overweight,Fat Loss,1932.3899000000004,1.81,3497.6257190000006,0,3.0,2.0
63,Female,162.6,59.0,High Activity,15.0,0.0,22.315721312194675,Normal,Fat Loss,1224.1108,1.81,2215.640548,1,3.0,1.0
40,Female,157.5,61.2,High Activity,12.0,2.0,24.67120181405896,Normal,Fat Loss,1328.2444,1.81,2404.1223640000003,1,3.0,1.0
49,Male,180.3,113.4,High Activity,10.0,2.0,34.88362435319946,Obese,Fat Loss,2194.6685000000007,1.81,3972.349985000001,0,3.0,3.0
19,Female,162.6,56.7,High Activity,12.0,4.0,21.445786413583697,Normal,Fat Loss,1393.3627,1.81,2521.986487,1,3.0,1.0
58,Male,167.6,71.7,High Activity,5.0,0.0,25.525315987035846,Overweight,Fat Loss,1523.9733,1.81,2758.391673,0,3.0,2.0
18,Female,160.0,54.4,High Activity,2.0,3.0,21.249999999999996,Normal,Fat Loss,1368.3698,1.81,2476.749338,1,3.0,1.0
57,Female,165.1,63.5,High Activity,9.0,7.0,23.295904579974838,Normal,Fat Loss,1299.4472999999998,1.81,2351.999613,1,3.0,1.0
52,Male,182.9,104.3,High Activity,7.0,4.0,31.1786206135821,Obese,Fat Loss,2068.2022000000006,1.81,3743.445982000001,0,3.0,3.0
48,Male,154.9,72.6,High Activity,5.0,2.0,30.257551780631907,Obese,Fat Loss,1531.8532999999998,1.81,2772.6544729999996,0,3.0,3.0
44,Female,172.7,68.0,High Activity,3.0,4.0,22.799443023018387,Normal,Fat Loss,1420.8936,1.81,2571.8174160000003,1,3.0,1.0
32,Male,182.9,90.7,High Activity,6.0,8.0,27.113143716700833,Overweight,Fat Loss,1999.5430000000003,1.81,3619.172830000001,0,3.0,2.0
29,Female,172.7,63.5,High Activity,20.0,5.0,21.290656352377464,Normal,Fat Loss,1444.2321,1.81,2614.060101,1,3.0,1.0
50,Female,162.6,67.1,Moderate Activity,3.0,1.0,25.37940508556377,Overweight,Fat Loss,1355.3014999999998,1.55,2100.7173249999996,1,2.0,2.0
54,Male,175.3,94.3,Moderate Activity,2.0,2.0,30.686535574741235,Obese,Fat Loss,1886.4058000000005,1.55,2923.928990000001,0,2.0,3.0
47,Male,170.2,72.6,High Activity,5.0,2.0,25.06210292446434,Overweight,Fat Loss,1610.955,1.81,2915.82855,0,3.0,2.0
45,Female,154.9,77.1,High Activity,5.0,0.0,32.133019866208265,Obese,Fat Loss,1445.5669,1.81,2616.4760890000002,1,3.0,3.0
18,Female,160.0,70.3,Moderate Activity,3.0,2.0,27.460937499999993,Overweight,Fat Loss,1515.3970999999997,1.55,2348.8655049999998,1,2.0,2.0
56,Male,154.9,68.0,High Activity,20.0,0.0,28.340406626487187,Overweight,Fat Loss,1424.8111000000001,1.81,2578.9080910000002,0,3.0,2.0
50,Female,167.6,72.6,High Activity,10.0,0.0,25.84571744294006,Overweight,Fat Loss,1421.6499999999999,1.81,2573.1865,1,3.0,2.0
45,Male,154.9,74.8,High Activity,15.0,3.0,31.174447289135905,Obese,Fat Loss,1578.3577000000002,1.81,2856.8274370000004,0,3.0,3.0
42,Female,165.1,63.5,High Activity,10.0,2.0,23.295904579974838,Normal,Fat Loss,1364.3972999999996,1.81,2469.5591129999993,1,3.0,1.0
20,Female,167.6,59.0,High Activity,10.0,5.0,21.004095442609692,Normal,Fat Loss,1425.7908,1.81,2580.681348,1,3.0,1.0
18,Male,190.5,88.5,High Activity,5.0,10.0,24.386715440097547,Normal,Fat Loss,2086.02,1.81,3775.6962,0,3.0,1.0
60,Male,154.9,97.5,High Activity,5.0,2.0,40.635141854154426,Obese,Fat Loss,1797.3146000000002,1.81,3253.139426,0,3.0,3.0
55,Female,162.6,54.0,High Activity,10.0,0.0,20.424558489127328,Normal,Fat Loss,1212.5158,1.81,2194.653598,1,3.0,1.0
35,Male,185.4,86.2,Moderate Activity,4.0,0.0,25.07770597757087,Overweight,Fat Loss,1934.2230000000002,1.55,2998.0456500000005,0,2.0,2.0
32,Female,170.2,56.7,High Activity,14.0,0.0,19.573295259189095,Normal,Fat Loss,1360.6174999999998,1.81,2462.717675,1,3.0,1.0
46,Male,175.3,72.6,High Activity,15.0,2.0,23.62505283909028,Normal,Fat Loss,1641.1069,1.81,2970.4034890000003,0,3.0,1.0
44,Female,167.6,57.6,High Activity,6.0,0.0,20.5056931778698,Normal,Fat Loss,1308.925,1.81,2369.15425,1,3.0,1.0
50,Female,170.2,57.6,High Activity,12.0,2.0,19.88398248552543,Normal,Fat Loss,1290.9998,1.81,2336.7096380000003,1,3.0,1.0
61,Male,182.9,79.4,Moderate Activity,3.0,0.0,23.73521070679213,Normal,Fat Loss,1683.5239000000001,1.55,2609.462045,0,2.0,1.0
64,Female,160.0,68.0,High Activity,10.0,1.0,26.562499999999996,Overweight,Fat Loss,1294.949,1.81,2343.8576900000003,1,3.0,2.0
65,Female,160.0,77.1,High Activity,6.0,1.0,30.117187499999993,Obese,Fat Loss,1374.7667,1.81,2488.327727,1,3.0,3.0
25,Female,160.0,49.9,High Activity,15.0,1.0,19.492187499999996,Normal,Fat Loss,1296.4483,1.81,2346.5714230000003,1,3.0,1.0
26,Male,167.6,59.0,High Activity,10.0,1.0,21.004095442609692,Normal,Fat Loss,1535.4954000000002,1.81,2779.2466740000004,0,3.0,1.0
58,Male,193.0,104.3,High Activity,80.0,40.0,28.00075169803216,Overweight,Fat Loss,2082.6101000000003,1.81,3769.524281000001,0,3.0,2.0
57,Female,162.6,54.4,High Activity,60.0,20.0,20.575851514972715,Normal,Fat Loss,1207.5546,1.81,2185.6738259999997,1,3.0,1.0
45,Male,154.9,82.6,Low Activity,1.0,0.0,34.42525863746826,Obese,Fat Loss,1682.8543000000002,1.29,2170.8820470000005,0,1.0,3.0
47,Female,160.0,65.8,High Activity,7.0,0.0,25.703124999999993,Overweight,Fat Loss,1348.2155999999998,1.81,2440.270236,1,3.0,2.0
60,Male,180.3,108.4,High Activity,4.0,3.0,33.3455456780143,Obese,Fat Loss,2065.2365000000004,1.81,3738.078065000001,0,3.0,3.0
58,Female,175.3,67.6,High Activity,7.0,4.0,21.997983084332,Normal,Fat Loss,1364.6296,1.81,2469.979576,1,3.0,1.0
60,Female,165.1,72.6,High Activity,56.0,4.0,26.634372795372805,Overweight,Fat Loss,1370.6049999999998,1.81,2480.7950499999997,1,3.0,2.0
40,Male,172.7,90.7,High Activity,45.0,5.0,30.41043356158482,Obese,Fat Loss,1905.1772,1.81,3448.3707320000003,0,3.0,3.0
52,Male,185.4,90.7,High Activity,20.0,20.0,26.386866962478862,Overweight,Fat Loss,1898.0005000000003,1.81,3435.380905000001,0,3.0,2.0
47,Female,167.6,90.7,High Activity,38.0,2.0,32.289346722791514,Obese,Fat Loss,1602.0107,1.81,2899.639367,1,3.0,3.0
57,Male,188.0,127.0,Moderate Activity,4.0,0.0,35.9325486645541,Obese,Fat Loss,2368.4040000000005,1.55,3671.0262000000007,0,2.0,3.0
56,Female,167.6,72.6,High Activity,40.0,0.0,25.84571744294006,Overweight,Fat Loss,1395.6699999999998,1.81,2526.1627,1,3.0,2.0
52,Male,182.9,104.3,High Activity,5.0,2.0,31.1786206135821,Obese,Fat Loss,2068.2022000000006,1.81,3743.445982000001,0,3.0,3.0
61,Male,170.2,83.9,High Activity,4.0,3.0,28.96295365513166,Overweight,Fat Loss,1682.8631000000003,1.81,3045.9822110000005,0,3.0,2.0
55,Female,167.6,70.3,High Activity,5.0,0.0,25.026913722295955,Overweight,Fat Loss,1378.7318999999998,1.81,2495.5047389999995,1,3.0,2.0
62,Male,170.2,72.6,Moderate Activity,3.0,1.0,25.06210292446434,Overweight,Fat Loss,1525.8,1.55,2364.99,0,2.0,2.0
54,Female,157.5,54.4,Moderate Activity,0.0,2.0,21.929957168052407,Normal,Fat Loss,1204.7448,1.55,1867.35444,1,2.0,1.0
56,Male,170.2,76.2,Low Activity,0.0,0.0,26.30485182980968,Overweight,Fat Loss,1608.0912,1.29,2074.437648,0,1.0,2.0
60,Female,157.5,75.3,Low Activity,0.0,0.0,30.35525321239607,Obese,Fat Loss,1372.0271,1.29,1769.9149590000002,1,1.0,3.0
63,Male,185.4,95.3,High Activity,50.0,0.0,27.72512041371814,Overweight,Fat Loss,1897.1797000000001,1.81,3433.895257,0,3.0,2.0
63,Female,167.6,72.6,High Activity,40.0,0.0,25.84571744294006,Overweight,Fat Loss,1365.36,1.81,2471.3016,1,3.0,2.0
63,Male,193.0,127.0,High Activity,25.0,0.0,34.094875030202154,Obese,Fat Loss,2358.3370000000004,1.81,4268.589970000001,0,3.0,3.0
65,Female,175.3,72.6,High Activity,40.0,4.0,23.62505283909028,Normal,Fat Loss,1380.5545999999997,1.81,2498.8038259999994,1,3.0,1.0
54,Male,154.9,95.3,High Activity,16.0,8.0,39.71824634565043,Obese,Fat Loss,1801.9032000000002,1.81,3261.4447920000002,0,3.0,3.0
50,Female,167.6,72.6,High Activity,28.0,0.0,25.84571744294006,Overweight,Fat Loss,1421.6499999999999,1.81,2573.1865,1,3.0,2.0
62,Male,182.9,72.6,Low Activity,2.0,0.0,21.70247225835149,Normal,Fat Loss,1586.7473,1.29,2046.904017,0,1.0,1.0
29,Male,188.0,84.8,High Activity,7.0,0.0,23.99275690357628,Normal,Fat Loss,1962.0066,1.81,3551.231946,0,3.0,1.0
45,Male,154.9,80.7,Moderate Activity,2.0,2.0,33.633394334669354,Obese,Fat Loss,1657.4000000000003,1.55,2568.9700000000007,0,2.0,3.0
42,Female,167.6,59.0,Low Activity,2.0,1.0,21.004095442609692,Normal,Fat Loss,1330.5308,1.29,1716.384732,1,1.0,1.0
45,Male,182.9,86.2,Low Activity,2.0,0.0,25.767949155232767,Overweight,Fat Loss,1865.4555000000003,1.29,2406.4375950000003,0,1.0,2.0
44,Female,162.6,56.7,Moderate Activity,4.0,0.0,21.445786413583697,Normal,Fat Loss,1285.1127,1.55,1991.924685,1,2.0,1.0
63,Male,185.4,77.1,High Activity,12.0,1.0,22.430291541423593,Normal,Fat Loss,1653.3543000000004,1.81,2992.5712830000007,0,3.0,1.0
62,Female,162.6,47.6,High Activity,10.0,3.0,18.003870075601128,Underweight,Fat Loss,1123.0249999999999,1.81,2032.6752499999998,1,3.0,
58,Male,154.9,113.4,Low Activity,0.0,0.0,47.26179575652422,Obese,Fat Loss,2021.6809000000003,1.29,2607.9683610000006,0,1.0,3.0
59,Female,167.6,74.8,Low Activity,0.0,0.0,26.628921001817034,Overweight,Fat Loss,1403.0233999999998,1.29,1809.9001859999998,1,1.0,2.0
61,Male,154.9,117.9,High Activity,5.0,0.0,49.13726384210058,Obese,Fat Loss,2064.9364,1.81,3737.534884,0,3.0,3.0
61,Female,165.1,72.6,High Activity,5.0,1.0,26.634372795372805,Overweight,Fat Loss,1366.2749999999996,1.81,2472.9577499999996,1,3.0,2.0
60,Male,172.7,86.2,High Activity,12.0,1.0,28.901646890943898,Overweight,Fat Loss,1731.3507,1.81,3133.744767,0,3.0,2.0
57,Female,170.2,81.6,High Activity,6.0,0.0,28.168975187827687,Overweight,Fat Loss,1482.6178,1.81,2683.538218,1,3.0,2.0
33,Female,165.1,72.6,Low Activity,0.0,0.0,26.634372795372805,Overweight,Fat Loss,1487.5149999999996,1.29,1918.8943499999996,1,1.0,2.0
64,Female,152.4,106.6,High Activity,5.0,0.0,45.89731401685025,Obese,Fat Loss,1628.3384,1.81,2947.2925040000005,1,3.0,3.0
43,Male,175.3,80.7,High Activity,20.0,0.0,26.260905841798703,Overweight,Fat Loss,1766.6536,1.81,3197.6430160000004,0,3.0,2.0
42,Female,154.9,49.4,High Activity,30.0,10.0,20.588471872771574,Normal,Fat Loss,1202.415,1.81,2176.37115,1,3.0,1.0
32,Male,175.3,77.6,High Activity,0.0,4.0,25.252122593848565,Overweight,Fat Loss,1787.5699000000002,1.81,3235.5015190000004,0,3.0,2.0
32,Female,165.1,47.6,High Activity,56.0,5.0,17.462756819004763,Underweight,Fat Loss,1260.67,1.81,2281.8127000000004,1,3.0,
47,Male,170.2,145.1,High Activity,10.0,10.0,50.08968504600242,Obese,Fat Loss,2582.2375,1.81,4673.849875000001,0,3.0,3.0
56,Female,175.3,54.4,High Activity,20.0,20.0,17.70251893177013,Underweight,Fat Loss,1251.2291999999998,1.81,2264.724852,1,3.0,
60,Male,167.6,76.2,High Activity,6.0,0.0,27.127323266556925,Overweight,Fat Loss,1572.9058,1.81,2846.959498,0,3.0,2.0
60,Female,157.5,63.5,Low Activity,2.0,0.0,25.59838750314941,Overweight,Fat Loss,1262.9125,1.29,1629.157125,1,1.0,2.0
30,Female,162.6,68.0,Low Activity,1.0,1.0,25.719814393715897,Overweight,Fat Loss,1450.2238,1.29,1870.788702,1,1.0,2.0
30,Male,154.9,90.7,Low Activity,1.0,1.0,37.80110119150571,Obese,Fat Loss,1876.525,1.29,2420.71725,0,1.0,3.0
62,Male,185.4,113.4,High Activity,10.0,0.0,32.9908568196814,Obese,Fat Loss,2145.3424,1.81,3883.069744,0,3.0,3.0
55,Male,175.3,77.1,High Activity,8.0,6.0,25.089415618372737,Overweight,Fat Loss,1650.3004000000003,1.81,2987.0437240000006,0,3.0,2.0
47,Female,172.7,63.5,High Activity,8.0,6.0,21.290656352377464,Normal,Fat Loss,1366.2921,1.81,2472.9887009999998,1,3.0,1.0
35,Male,175.3,81.6,High Activity,10.0,4.0,26.553778397655194,Overweight,Fat Loss,1824.1269000000002,1.81,3301.6696890000003,0,3.0,2.0
35,Female,167.6,74.4,High Activity,30.0,4.0,26.486520354748496,Overweight,Fat Loss,1503.2446,1.81,2720.872726,1,3.0,2.0
38,Male,180.3,72.6,High Activity,40.0,15.0,22.33290236368854,Normal,Fat Loss,1710.5178999999998,1.81,3096.037399,0,3.0,1.0
54,Male,180.3,71.7,High Activity,20.0,6.0,22.056048202155214,Normal,Fat Loss,1607.6286000000002,1.81,2909.8077660000004,0,3.0,1.0
47,Male,172.7,93.0,High Activity,5.0,0.0,31.181591193245737,Obese,Fat Loss,1896.2513000000004,1.81,3432.214853000001,0,3.0,3.0
44,Female,172.7,72.6,High Activity,8.0,0.0,24.34175828634022,Normal,Fat Loss,1463.4298,1.81,2648.807938,1,3.0,1.0
25,Female,162.6,60.3,High Activity,9.0,1.0,22.807423646192184,Normal,Fat Loss,1400.6718999999998,1.81,2535.2161389999997,1,3.0,1.0
25,Male,188.0,83.9,Moderate Activity,4.0,1.0,23.738116794929837,Normal,Fat Loss,1972.6573000000005,1.55,3057.6188150000007,0,2.0,1.0
57,Female,162.6,77.1,High Activity,12.0,5.0,29.161730731698462,Overweight,Fat Loss,1417.4615,1.81,2565.605315,1,3.0,2.0
32,Male,180.3,131.5,Moderate Activity,4.0,1.0,40.45146915736974,Obese,Fat Loss,2533.6632,1.55,3927.17796,0,2.0,3.0
27,Female,162.6,63.5,Moderate Activity,4.0,1.0,24.017767852955284,Normal,Fat Loss,1421.6022999999998,1.55,2203.4835649999995,1,2.0,1.0
64,Male,188.0,122.5,Moderate Activity,4.0,0.0,34.65934812132187,Obese,Fat Loss,2268.3785000000003,1.55,3515.9866750000006,0,2.0,3.0
63,Female,167.6,63.5,Low Activity,0.0,0.0,22.60610272213077,Normal,Fat Loss,1281.2123,1.29,1652.763867,1,1.0,1.0
32,Male,185.4,99.8,Moderate Activity,3.0,0.0,29.03428139862613,Overweight,Fat Loss,2133.4532,1.55,3306.85246,0,2.0,2.0
62,Male,167.6,81.6,High Activity,2.0,3.0,29.049732001982218,Overweight,Fat Loss,1633.8956,1.81,2957.351036,0,3.0,2.0
64,Male,172.7,97.5,High Activity,5.0,10.0,32.69037786388666,Obese,Fat Loss,1860.0288,1.81,3366.652128,0,3.0,3.0
60,Female,167.6,63.5,High Activity,5.0,10.0,22.60610272213077,Normal,Fat Loss,1294.2023,1.81,2342.506163,1,3.0,1.0
