age,gender,height_cm,weight_kg,bmi,bmi_category,bmr,tdee,activity_level,activity_multiplier,Mod_act,Vig_act,has_activity_data,fitness_goal,workout_template_id,nutrition_template_id,data_source,split
52,Male,180.3,79.4,24.41,Normal,1722.0,3116.9,High Activity,1.81,5.0,3.0,True,Fat Loss,3,1,real,train
37,Male,154.9,79.4,33.07,Obese,1685.3,3050.4,High Activity,1.81,5.0,1.0,True,Fat Loss,3,3,real,train
50,Male,188.0,113.4,32.1,Obese,2225.7,4028.6,High Activity,1.81,6.0,1.0,True,Fat Loss,3,3,real,train
57,Female,162.6,74.8,28.32,Overweight,1396.5,2527.6,High Activity,1.81,8.0,2.0,True,Maintenance,9,8,real,train
48,Male,185.4,136.1,39.58,Obese,2528.7,4577.0,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
63,Female,157.5,63.5,25.61,Overweight,1249.9,1937.3,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
32,Female,152.4,74.8,32.22,Obese,1473.2,2283.5,Moderate Activity,1.55,0.0,0.0,False,Fat Loss,2,3,real,train
50,Male,185.4,93.0,27.05,Overweight,1940.1,3511.5,High Activity,1.81,5.0,3.0,True,Fat Loss,3,2,real,train
65,Female,160.0,74.8,29.23,Overweight,1354.0,1746.6,Low Activity,1.29,2.0,0.0,True,Maintenance,7,8,real,train
57,Male,175.3,81.6,26.58,Overweight,1699.7,3076.4,High Activity,1.81,10.0,2.0,True,Fat Loss,3,2,real,train
49,Female,160.0,49.9,19.49,Normal,1192.5,2158.5,High Activity,1.81,5.0,3.0,True,Muscle Gain,6,5,real,train
47,Female,170.2,90.7,31.32,Obese,1610.2,2914.4,High Activity,1.81,10.0,1.0,True,Fat Loss,3,3,real,train
18,Female,170.2,59.0,20.36,Normal,1442.1,2235.3,Moderate Activity,1.55,3.0,2.0,True,Muscle Gain,5,5,real,train
36,Female,157.5,65.8,26.52,Overweight,1387.8,1790.2,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,2,real,train
43,Female,162.6,63.5,24.03,Normal,1352.2,2447.5,High Activity,1.81,20.0,0.0,True,Maintenance,9,7,real,train
56,Male,154.9,86.2,35.9,Obese,1668.6,3020.2,High Activity,1.81,20.0,1.0,True,Fat Loss,3,3,real,train
28,Female,165.1,61.2,22.46,Normal,1404.1,2541.4,High Activity,1.81,40.0,4.0,True,Muscle Gain,6,5,real,train
49,Male,182.9,93.0,27.8,Overweight,1933.6,3499.8,High Activity,1.81,40.0,2.0,True,Fat Loss,3,2,real,train
48,Male,182.9,102.1,30.52,Obese,2060.8,3730.0,High Activity,1.81,40.0,60.0,True,Fat Loss,3,3,real,train
52,Female,172.7,62.6,20.98,Normal,1336.3,2418.8,High Activity,1.81,0.0,8.0,True,Fat Loss,3,1,real,train
44,Female,167.6,77.1,27.44,Overweight,1489.5,2695.9,High Activity,1.81,7.0,0.0,True,Maintenance,9,8,real,train
60,Female,154.9,45.4,18.89,Normal,1087.2,1967.9,High Activity,1.81,4.0,5.0,True,Maintenance,9,7,real,train
43,Female,180.3,86.2,26.5,Overweight,1617.0,2926.8,High Activity,1.81,10.0,6.0,True,Fat Loss,3,2,real,train
39,Male,154.9,83.9,34.96,Obese,1734.7,3139.8,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
56,Male,167.6,59.0,20.98,Normal,1364.9,2115.6,Moderate Activity,1.55,0.0,2.0,True,Fat Loss,2,1,real,train
41,Female,165.1,54.4,19.97,Normal,1284.9,1991.5,Moderate Activity,1.55,2.0,2.0,True,Maintenance,8,7,real,train
45,Male,165.1,76.2,27.96,Overweight,1646.1,2979.5,High Activity,1.81,10.0,40.0,True,Fat Loss,3,2,real,train
43,Female,185.4,77.1,22.43,Normal,1548.9,2400.8,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,1,real,train
56,Female,165.1,63.5,23.3,Normal,1303.8,2359.9,High Activity,1.81,25.0,0.0,True,Fat Loss,3,1,real,train
65,Female,167.6,76.2,27.12,Overweight,1390.1,2516.2,High Activity,1.81,15.0,0.0,True,Fat Loss,3,2,real,train
53,Female,167.6,104.3,37.12,Obese,1702.2,3080.9,High Activity,1.81,4.0,3.0,True,Fat Loss,3,3,real,train
21,Female,167.6,99.8,35.51,Obese,1798.8,2320.4,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,3,real,train
24,Female,170.2,68.0,23.49,Normal,1500.0,2715.1,High Activity,1.81,10.0,6.0,True,Muscle Gain,6,5,real,train
45,Female,160.0,45.4,17.71,Underweight,1167.9,2113.9,High Activity,1.81,14.0,8.0,True,Muscle Gain,6,4,real,train
52,Female,167.6,72.6,25.82,Overweight,1412.9,2190.0,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,8,real,train
49,Female,167.6,65.8,23.4,Normal,1363.0,2466.9,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
44,Male,154.9,93.0,38.73,Obese,1827.9,2358.0,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
18,Male,172.7,72.6,24.33,Normal,1787.3,3235.1,High Activity,1.81,3.0,10.0,True,Maintenance,9,7,real,train
56,Female,162.6,104.3,39.48,Obese,1673.4,3028.9,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
63,Female,167.6,63.5,22.6,Normal,1281.4,2319.3,High Activity,1.81,10.0,0.0,True,Fat Loss,3,1,real,train
28,Female,180.3,93.0,28.59,Overweight,1744.9,3158.3,High Activity,1.81,12.0,2.0,True,Fat Loss,3,2,real,train
55,Male,190.5,136.1,37.5,Obese,2513.4,4549.2,High Activity,1.81,4.0,3.0,True,Fat Loss,3,3,real,train
57,Male,193.0,83.5,22.4,Normal,1809.3,3274.8,High Activity,1.81,2.0,3.0,True,Maintenance,9,7,real,train
54,Male,185.4,90.7,26.39,Overweight,1887.0,2924.8,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
65,Female,162.6,54.4,20.6,Normal,1173.1,2123.3,High Activity,1.81,21.0,0.0,True,Maintenance,6,7,real,train
55,Female,167.6,70.3,25.02,Overweight,1378.9,2137.3,Moderate Activity,1.55,4.5,0.0,True,Fat Loss,2,2,real,train
50,Female,167.6,65.8,23.4,Normal,1358.6,2459.1,High Activity,1.81,25.0,0.0,True,Maintenance,9,7,real,train
21,Female,160.0,52.2,20.37,Normal,1334.8,2415.9,High Activity,1.81,10.0,5.0,True,Maintenance,9,7,real,train
57,Male,175.3,77.1,25.1,Overweight,1638.9,2966.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
42,Female,167.6,90.7,32.28,Obese,1624.0,2939.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
53,Female,172.7,104.3,34.97,Obese,1717.9,2216.1,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
59,Female,167.6,72.6,25.82,Overweight,1382.6,2502.5,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
19,Female,162.6,72.6,27.46,Overweight,1540.0,2787.5,High Activity,1.81,7.0,0.0,True,Fat Loss,3,2,real,train
48,Female,144.8,68.0,32.46,Obese,1317.4,2384.6,High Activity,1.81,56.0,2.0,True,Fat Loss,3,3,real,train
35,Female,165.1,61.2,22.46,Normal,1373.8,2486.5,High Activity,1.81,5.0,0.0,True,Maintenance,3,7,real,train
54,Male,182.9,88.5,26.45,Overweight,1844.4,3338.4,High Activity,1.81,33.0,0.0,True,Fat Loss,3,2,real,train
46,Female,162.6,81.6,30.9,Obese,1507.0,2727.7,High Activity,1.81,18.0,3.0,True,Fat Loss,3,3,real,train
42,Male,154.9,77.1,32.12,Obese,1626.5,2944.0,High Activity,1.81,30.0,5.0,True,Fat Loss,3,3,real,train
50,Male,180.3,83.9,25.8,Overweight,1794.2,3247.4,High Activity,1.81,40.0,40.0,True,Fat Loss,3,2,real,train
51,Female,165.1,56.2,20.63,Normal,1258.3,1950.4,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,5,real,train
50,Female,172.7,81.6,27.37,Overweight,1521.2,2357.8,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,train
49,Female,157.5,90.7,36.58,Obese,1562.2,2827.5,High Activity,1.81,9.0,9.0,True,Fat Loss,3,3,real,train
48,Female,165.1,83.9,30.79,Obese,1527.2,2764.2,High Activity,1.81,14.0,0.0,True,Fat Loss,3,3,real,train
44,Female,172.7,63.5,21.29,Normal,1379.4,2496.7,High Activity,1.81,5.0,2.0,True,Fat Loss,3,1,real,train
40,Male,167.6,65.8,23.4,Normal,1546.9,2799.9,High Activity,1.81,5.0,2.0,True,Maintenance,9,7,real,train
60,Female,160.0,68.0,26.57,Overweight,1312.7,2376.0,High Activity,1.81,15.0,0.0,True,Maintenance,9,8,real,train
22,Male,182.9,83.9,25.09,Overweight,1965.3,3046.2,Moderate Activity,1.55,0.0,0.0,False,Fat Loss,2,2,real,train
54,Female,175.3,70.3,22.89,Normal,1406.9,1814.8,Low Activity,1.29,1.0,0.0,True,Maintenance,7,7,real,train
27,Male,182.9,72.6,21.7,Normal,1785.0,3230.9,High Activity,1.81,10.0,2.0,True,Maintenance,9,7,real,train
38,Female,157.5,63.5,25.61,Overweight,1358.1,2458.2,High Activity,1.81,20.0,4.0,True,Fat Loss,3,2,real,train
30,Female,157.5,61.2,24.69,Normal,1371.8,2126.3,Moderate Activity,1.55,4.0,2.0,True,Maintenance,8,7,real,train
36,Male,190.5,106.6,29.37,Overweight,2226.2,4029.5,High Activity,1.81,14.0,4.0,True,Fat Loss,3,2,real,train
22,Male,182.9,68.0,20.34,Normal,1752.6,2260.9,Low Activity,1.29,0.0,0.0,False,Muscle Gain,4,5,real,train
45,Female,162.6,72.6,27.46,Overweight,1427.5,1841.4,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,2,real,train
50,Male,172.7,72.6,24.33,Normal,1605.7,2488.8,Moderate Activity,1.55,0.0,0.0,False,Maintenance,8,7,real,train
41,Female,167.6,113.4,40.35,Obese,1838.0,3326.8,High Activity,1.81,3.0,6.0,True,Fat Loss,3,3,real,train
56,Female,170.2,68.0,23.49,Normal,1361.5,2464.3,High Activity,1.81,20.0,0.0,True,Maintenance,9,7,real,train
50,Female,167.6,72.6,25.82,Overweight,1421.5,2573.0,High Activity,1.81,6.0,1.0,True,Fat Loss,3,2,real,train
59,Male,180.3,81.6,25.1,Overweight,1712.7,3100.0,High Activity,1.81,9.0,9.0,True,Fat Loss,3,2,real,train
46,Male,180.3,82.6,25.38,Overweight,1798.6,3255.5,High Activity,1.81,21.0,5.0,True,Fat Loss,3,2,real,train
57,Female,152.4,52.2,22.46,Normal,1155.3,2091.0,High Activity,1.81,20.0,0.0,True,Maintenance,9,7,real,train
45,Female,165.1,61.2,22.46,Normal,1330.5,2408.1,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,train
30,Female,157.5,49.9,20.12,Normal,1266.9,2293.2,High Activity,1.81,8.0,2.0,True,Muscle Gain,6,5,real,train
35,Female,170.2,70.3,24.28,Normal,1473.4,2666.8,High Activity,1.81,5.0,7.0,True,Maintenance,9,7,real,train
50,Female,167.6,65.8,23.4,Normal,1358.6,2459.1,High Activity,1.81,100.0,200.0,True,Fat Loss,3,1,real,train
44,Male,154.9,93.0,38.73,Obese,1827.9,3308.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
60,Male,172.7,95.3,31.93,Obese,1852.7,3353.5,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
30,Female,170.2,68.0,23.49,Normal,1474.1,1901.5,Low Activity,1.29,2.0,0.0,True,Muscle Gain,4,5,real,train
23,Male,182.9,104.3,31.19,Obese,2233.1,4041.9,High Activity,1.81,10.0,10.0,True,Fat Loss,3,3,real,train
61,Female,167.6,68.0,24.21,Normal,1332.0,2410.9,High Activity,1.81,14.0,0.0,True,Maintenance,9,7,real,train
60,Male,172.7,90.7,30.41,Obese,1792.0,3243.5,High Activity,1.81,7.0,0.0,True,Fat Loss,3,3,real,train
55,Female,162.6,65.8,24.89,Normal,1321.2,2047.9,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,7,real,train
30,Male,182.9,86.2,25.77,Overweight,1950.3,3530.0,High Activity,1.81,5.0,2.0,True,Fat Loss,3,2,real,train
58,Male,175.3,74.8,24.37,Normal,1602.8,2901.1,High Activity,1.81,12.0,0.0,True,Maintenance,9,7,real,train
41,Female,160.0,49.9,19.49,Normal,1227.2,1583.1,Low Activity,1.29,0.0,0.0,False,Maintenance,7,7,real,train
58,Female,172.7,68.0,22.81,Normal,1360.7,2462.9,High Activity,1.81,8.0,0.0,True,Maintenance,9,7,real,train
44,Female,167.6,61.2,21.79,Normal,1342.7,2430.2,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,train
56,Female,154.9,61.2,25.51,Overweight,1251.4,1939.6,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,train
56,Female,152.4,64.4,27.73,Overweight,1272.8,1642.0,Low Activity,1.29,0.0,0.0,True,Maintenance,7,8,real,train
37,Female,167.6,68.0,24.21,Normal,1435.9,2599.0,High Activity,1.81,10.0,0.0,True,Fat Loss,3,1,real,train
51,Male,172.7,74.8,25.09,Overweight,1630.4,2951.0,High Activity,1.81,12.0,4.0,True,Fat Loss,3,1,real,train
65,Female,160.0,81.6,31.89,Obese,1416.9,2564.5,High Activity,1.81,30.0,0.0,True,Fat Loss,3,3,real,train
64,Male,170.2,108.9,37.59,Obese,2000.2,3620.3,High Activity,1.81,20.0,0.0,True,Fat Loss,3,3,real,train
57,Male,154.9,79.4,33.07,Obese,1571.8,2436.2,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,3,real,train
40,Male,188.0,104.3,29.53,Overweight,2161.0,3911.3,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
57,Female,157.5,59.0,23.78,Normal,1233.9,2233.4,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,train
40,Male,172.7,68.0,22.81,Normal,1601.7,2899.0,High Activity,1.81,6.0,3.0,True,Maintenance,9,7,real,train
45,Female,154.9,104.3,43.46,Obese,1697.5,2189.7,Low Activity,1.29,0.0,1.0,True,Fat Loss,1,3,real,train
46,Male,182.9,86.2,25.77,Overweight,1859.4,3365.6,High Activity,1.81,30.0,3.0,True,Fat Loss,3,2,real,train
19,Male,180.3,77.1,23.71,Normal,1879.0,3401.0,High Activity,1.81,10.0,5.0,True,Muscle Gain,6,5,real,train
26,Female,172.7,68.0,22.81,Normal,1499.3,2713.7,High Activity,1.81,40.0,5.0,True,Fat Loss,3,1,real,train
21,Male,190.5,79.4,21.87,Normal,1946.8,3523.7,High Activity,1.81,60.0,10.0,True,Maintenance,9,7,real,train
55,Male,175.3,97.5,31.75,Obese,1923.7,2981.7,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,train
50,Male,190.5,90.7,25.0,Normal,1934.1,3500.7,High Activity,1.81,12.0,0.0,True,Fat Loss,3,1,real,train
55,Female,160.0,79.4,31.0,Obese,1439.2,2604.9,High Activity,1.81,5.0,1.0,True,Fat Loss,3,3,real,train
42,Male,185.4,84.8,24.67,Normal,1876.1,3395.8,High Activity,1.81,15.0,5.0,True,Muscle Gain,6,5,real,train
40,Male,180.3,56.7,17.43,Underweight,1486.3,2690.3,High Activity,1.81,40.0,6.0,True,Muscle Gain,6,4,real,train
33,Female,170.2,63.5,21.93,Normal,1419.1,2568.6,High Activity,1.81,17.0,2.0,True,Fat Loss,3,1,real,train
62,Female,162.6,54.4,20.6,Normal,1186.1,2146.8,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
52,Female,157.5,83.9,33.84,Obese,1486.3,2303.7,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,3,real,train
20,Female,167.6,68.0,24.21,Normal,1509.5,2732.2,High Activity,1.81,20.0,2.0,True,Maintenance,9,7,real,train
60,Male,154.9,117.9,49.13,Obese,2071.3,3749.0,High Activity,1.81,9.0,0.0,True,Fat Loss,3,3,real,train
49,Male,172.7,81.6,27.37,Overweight,1732.9,3136.5,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,train
27,Female,175.3,72.6,23.63,Normal,1544.7,2796.0,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
18,Male,182.9,95.3,28.48,Overweight,2139.9,3873.3,High Activity,1.81,10.0,10.0,True,Fat Loss,3,2,real,train
54,Female,167.6,59.0,20.98,Normal,1278.4,2313.9,High Activity,1.81,15.0,0.0,True,Muscle Gain,6,5,real,train
65,Female,167.6,72.6,25.82,Overweight,1356.6,2102.7,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,8,real,train
29,Male,195.6,104.3,27.27,Overweight,2260.0,4090.6,High Activity,1.81,5.0,3.0,True,Fat Loss,3,2,real,train
34,Female,157.5,54.4,21.95,Normal,1291.6,2337.7,High Activity,1.81,6.0,5.0,True,Fat Loss,3,1,real,train
54,Male,188.0,108.9,30.81,Obese,2142.2,3877.5,High Activity,1.81,18.0,2.0,True,Fat Loss,3,3,real,train
48,Female,165.1,72.6,26.63,Overweight,1422.3,1834.8,Low Activity,1.29,1.0,0.0,True,Fat Loss,1,2,real,train
29,Male,182.9,77.1,23.06,Normal,1834.4,3320.3,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
47,Female,167.6,90.7,32.28,Obese,1602.3,2900.2,High Activity,1.81,38.0,2.0,True,Fat Loss,3,3,real,train
33,Male,180.3,88.5,27.2,Overweight,1951.4,3532.1,High Activity,1.81,10.0,14.0,True,Maintenance,9,8,real,train
43,Female,167.6,65.8,23.4,Normal,1388.9,2152.8,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,7,real,train
64,Female,157.5,52.2,21.03,Normal,1140.7,1471.5,Low Activity,1.29,0.0,0.0,False,Maintenance,7,7,real,train
30,Male,190.5,149.7,41.25,Obese,2837.6,4398.3,Moderate Activity,1.55,3.0,1.0,True,Fat Loss,2,3,real,train
29,Female,165.1,61.2,22.46,Normal,1399.7,2533.5,High Activity,1.81,7.0,7.0,True,Fat Loss,3,1,real,train
33,Male,182.9,61.2,18.31,Underweight,1599.0,2894.2,High Activity,1.81,12.0,0.0,True,Muscle Gain,6,4,real,train
63,Male,175.3,104.3,33.96,Obese,1969.4,3564.7,High Activity,1.81,14.0,0.0,True,Fat Loss,3,3,real,train
51,Female,172.7,81.6,27.37,Overweight,1516.8,2745.5,High Activity,1.81,7.0,2.0,True,Fat Loss,3,2,real,train
25,Female,170.2,61.2,21.14,Normal,1432.8,2220.8,Moderate Activity,1.55,2.0,2.0,True,Maintenance,8,7,real,train
36,Female,160.0,63.5,24.8,Normal,1374.7,2130.7,Moderate Activity,1.55,2.0,2.0,True,Fat Loss,2,1,real,train
18,Male,172.7,79.4,26.61,Overweight,1878.5,3400.1,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,train
21,Female,165.1,56.7,20.8,Normal,1392.4,2520.3,High Activity,1.81,1.0,8.0,True,Maintenance,9,7,real,train
49,Male,190.5,90.7,25.0,Normal,1939.8,3006.6,Moderate Activity,1.55,1.0,2.0,True,Maintenance,8,7,real,train
30,Male,182.9,86.2,25.77,Overweight,1950.3,3530.0,High Activity,1.81,10.0,5.0,True,Fat Loss,3,2,real,train
57,Male,154.9,90.7,37.79,Obese,1723.7,3119.9,High Activity,1.81,25.0,10.0,True,Fat Loss,3,3,real,train
55,Male,182.9,113.4,33.91,Obese,2173.0,2803.1,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
53,Female,152.4,36.3,15.62,Underweight,1025.8,1856.7,High Activity,1.81,10.0,0.0,True,Muscle Gain,6,4,real,train
36,Male,188.0,83.9,23.75,Normal,1910.2,3457.5,High Activity,1.81,5.0,2.0,True,Maintenance,9,7,real,train
44,Female,154.9,117.9,49.13,Obese,1827.6,3308.0,High Activity,1.81,6.0,0.0,True,Fat Loss,3,3,real,train
57,Female,149.9,72.6,32.32,Obese,1336.1,1723.6,Low Activity,1.29,1.0,0.0,True,Fat Loss,1,3,real,train
65,Female,167.6,76.2,27.12,Overweight,1390.1,2516.2,High Activity,1.81,6.0,0.0,True,Fat Loss,3,2,real,train
20,Male,182.9,74.8,22.38,Normal,1855.1,3357.8,High Activity,1.81,30.0,0.0,True,Muscle Gain,6,5,real,train
45,Male,195.6,106.6,27.87,Overweight,2199.5,3981.1,High Activity,1.81,5.0,15.0,True,Fat Loss,3,2,real,train
62,Female,157.5,52.2,21.03,Normal,1149.4,1482.7,Low Activity,1.29,0.0,0.0,False,Maintenance,7,7,real,train
64,Female,175.3,65.8,21.41,Normal,1321.6,2392.1,High Activity,1.81,32.0,38.0,True,Fat Loss,3,1,real,train
37,Male,182.9,136.1,40.69,Obese,2579.0,3997.4,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,3,real,train
53,Female,165.1,83.5,30.62,Obese,1501.3,1936.7,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,3,real,train
28,Male,175.3,70.3,22.89,Normal,1712.4,3099.4,High Activity,1.81,8.0,15.0,True,Muscle Gain,6,5,real,train
45,Male,188.0,95.3,26.96,Overweight,2011.0,3117.1,Moderate Activity,1.55,2.0,2.0,True,Fat Loss,2,2,real,train
49,Female,157.5,47.6,19.2,Normal,1163.7,2106.3,High Activity,1.81,30.0,0.0,True,Maintenance,9,7,real,train
50,Male,165.1,61.2,22.46,Normal,1417.2,2565.1,High Activity,1.81,5.0,1.0,True,Maintenance,9,7,real,train
32,Female,165.1,81.6,29.95,Overweight,1575.5,2851.7,High Activity,1.81,8.0,2.0,True,Fat Loss,3,2,real,train
55,Male,190.5,95.3,26.25,Overweight,1966.5,3559.3,High Activity,1.81,6.0,0.0,True,Fat Loss,3,2,real,train
50,Male,175.3,63.5,20.67,Normal,1496.3,2319.3,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,7,real,train
51,Female,172.7,72.6,24.33,Normal,1432.9,2593.6,High Activity,1.81,5.0,5.0,True,Maintenance,9,7,real,train
51,Male,180.3,90.7,27.89,Overweight,1879.6,3402.2,High Activity,1.81,6.0,6.0,True,Fat Loss,3,2,real,train
22,Male,182.9,81.6,24.41,Normal,1934.9,3502.2,High Activity,1.81,50.0,0.0,True,Muscle Gain,6,5,real,train
51,Female,162.6,121.1,45.83,Obese,1850.3,2386.8,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,3,real,train
42,Male,154.9,88.5,36.84,Obese,1778.5,3219.0,High Activity,1.81,40.0,0.0,True,Fat Loss,3,3,real,train
38,Female,162.6,95.3,36.05,Obese,1667.5,3018.1,High Activity,1.81,25.0,13.0,True,Fat Loss,3,3,real,train
55,Male,182.9,97.5,29.16,Overweight,1960.3,2528.8,Low Activity,1.29,1.0,1.0,True,Fat Loss,1,2,real,train
47,Female,172.7,63.5,21.29,Normal,1366.4,2473.1,High Activity,1.81,10.0,2.0,True,Maintenance,9,7,real,train
26,Male,175.3,68.0,22.15,Normal,1693.3,3065.0,High Activity,1.81,14.0,16.0,True,Muscle Gain,6,5,real,train
54,Male,172.7,74.8,25.09,Overweight,1613.4,2920.2,High Activity,1.81,5.0,0.0,True,Maintenance,9,8,real,train
29,Male,180.3,90.7,27.89,Overweight,2004.5,3628.2,High Activity,1.81,20.0,10.0,True,Fat Loss,3,2,real,train
35,Female,175.3,68.0,22.15,Normal,1468.2,2657.4,High Activity,1.81,20.0,5.0,True,Maintenance,9,7,real,train
46,Female,162.6,61.2,23.17,Normal,1318.3,2386.1,High Activity,1.81,40.0,0.0,True,Muscle Gain,6,5,real,train
41,Female,170.2,72.6,25.06,Overweight,1468.4,1894.2,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,2,real,train
59,Male,180.3,77.1,23.71,Normal,1651.9,2990.0,High Activity,1.81,40.0,10.0,True,Maintenance,9,7,real,train
38,Male,180.3,108.9,33.47,Obese,2196.5,3975.7,High Activity,1.81,7.0,3.0,True,Fat Loss,3,3,real,train
48,Female,152.4,86.2,37.11,Obese,1508.8,2731.0,High Activity,1.81,3.0,5.0,True,Fat Loss,3,3,real,train
63,Female,157.5,61.2,24.69,Normal,1228.9,2224.3,High Activity,1.81,30.0,10.0,True,Maintenance,9,7,real,train
51,Female,162.6,63.5,24.03,Normal,1317.6,2384.8,High Activity,1.81,0.0,7.0,True,Maintenance,9,7,real,train
32,Female,170.2,77.1,26.63,Overweight,1549.3,2804.2,High Activity,1.81,10.0,2.0,True,Fat Loss,3,2,real,train
48,Female,172.7,95.3,31.93,Obese,1655.7,2996.7,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
26,Female,162.6,54.4,20.6,Normal,1341.9,2428.9,High Activity,1.81,10.0,0.0,True,Muscle Gain,6,5,real,train
60,Male,195.6,106.6,27.87,Overweight,2114.4,3827.0,High Activity,1.81,7.0,0.0,True,Maintenance,9,8,real,train
22,Male,167.6,65.8,23.4,Normal,1649.1,2556.1,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,7,real,train
41,Male,180.3,70.3,21.62,Normal,1663.0,3010.0,High Activity,1.81,10.0,4.0,True,Maintenance,9,7,real,train
49,Male,190.5,127.0,35.0,Obese,2425.9,3760.1,Moderate Activity,1.55,3.0,1.0,True,Fat Loss,2,3,real,train
45,Female,167.6,99.8,35.51,Obese,1694.9,3067.7,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
58,Female,175.3,81.6,26.58,Overweight,1494.4,2704.9,High Activity,1.81,8.0,0.0,True,Fat Loss,3,2,real,train
61,Female,162.6,72.6,27.46,Overweight,1358.2,1752.0,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,2,real,train
47,Male,172.7,86.6,29.04,Overweight,1811.1,3278.1,High Activity,1.81,5.0,3.0,True,Fat Loss,3,2,real,train
43,Female,160.0,52.2,20.37,Normal,1239.5,2243.5,High Activity,1.81,20.0,5.0,True,Fat Loss,3,1,real,train
57,Female,167.6,79.4,28.25,Overweight,1454.1,2632.0,High Activity,1.81,14.0,2.0,True,Fat Loss,3,2,real,train
33,Male,185.4,120.2,34.96,Obese,2401.2,4346.2,High Activity,1.81,40.0,0.0,True,Fat Loss,3,3,real,train
32,Female,167.6,56.7,20.18,Normal,1352.7,2448.3,High Activity,1.81,7.0,0.0,True,Maintenance,9,7,real,train
18,Male,185.4,68.0,19.79,Normal,1787.5,3235.4,High Activity,1.81,10.0,5.0,True,Muscle Gain,6,5,real,train
18,Male,193.0,68.9,18.5,Normal,1836.2,3323.6,High Activity,1.81,35.0,16.0,True,Muscle Gain,6,5,real,train
25,Female,152.4,88.5,38.08,Obese,1629.4,2949.2,High Activity,1.81,20.0,0.0,True,Fat Loss,3,3,real,train
34,Female,165.1,61.2,22.46,Normal,1378.1,2494.3,High Activity,1.81,5.0,1.0,True,Fat Loss,3,1,real,train
54,Male,175.3,93.0,30.27,Obese,1868.6,3382.2,High Activity,1.81,20.0,6.0,True,Fat Loss,3,3,real,train
60,Female,167.6,54.4,19.37,Normal,1210.5,2190.9,High Activity,1.81,12.0,2.0,True,Fat Loss,3,8,real,train
18,Female,160.0,45.8,17.89,Underweight,1289.0,2333.1,High Activity,1.81,50.0,10.0,True,Muscle Gain,6,4,real,train
32,Female,170.2,63.5,21.93,Normal,1423.5,2576.5,High Activity,1.81,8.0,3.0,True,Fat Loss,3,1,real,train
19,Male,185.4,86.2,25.07,Overweight,2024.9,3665.1,High Activity,1.81,10.0,10.0,True,Fat Loss,3,2,real,train
62,Male,182.9,99.8,29.84,Overweight,1950.9,3531.2,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
